0,46.68206990634199,24.80114286585131,15.20983168357859,25.94923131638006,28.50907968067769,52.02658246429164,38.0949650163839,34.82354044623008,52.59246109691463,15.29334925139956,0
46.68206990634199,0,47.07330330810313,31.47223822276339,33.43707087412825,18.17299022566429,5.344512557949675,12.04278400545444,11.85852946011189,48.46462153916644,32.76550969365137,46.68206990634199
24.80114286585131,47.07330330810313,0,15.60106508533974,15.17191154947125,29.06031308243884,52.41781586605281,38.48619841814505,35.37477384799124,77.39360396276592,40.09449211725087,24.80114286585131
15.20983168357859,31.47223822276339,15.60106508533974,0,11.46915353586849,18.5792479970991,36.81675078071306,22.88513333280531,24.22644679837164,67.0725388774262,29.77342703191113,15.20983168357859
25.94923131638006,33.43707087412825,15.17191154947125,11.46915353586849,0,30.04840153296759,37.24590431658155,23.3142868686738,35.69560033424014,78.54169241329468,41.24258056777962,25.94923131638006
28.50907968067769,18.17299022566429,29.06031308243884,18.5792479970991,30.04840153296759,0,23.51750278361397,9.895774231118736,6.474460765552396,48.4932908803271,14.59251946798708,28.50907968067769
52.02658246429164,5.344512557949675,52.41781586605281,36.81675078071306,37.24590431658155,23.51750278361397,0,13.93161744790775,17.20304201806157,53.80913409711611,38.11002225160105,52.02658246429164
38.0949650163839,12.04278400545444,38.48619841814505,22.88513333280531,23.3142868686738,9.895774231118736,13.93161744790775,0,14.30131346556634,57.14740554462089,24.17840480369329,38.0949650163839
34.82354044623008,11.85852946011189,35.37477384799124,24.22644679837164,35.69560033424014,6.474460765552396,17.20304201806157,14.30131346556634,0,42.84609207905456,20.90698023353948,34.82354044623008
52.59246109691463,48.46462153916644,77.39360396276592,67.0725388774262,78.54169241329468,48.4932908803271,53.80913409711611,57.14740554462089,42.84609207905456,0,37.29911184551507,52.59246109691463
15.29334925139956,32.76550969365137,40.09449211725087,29.77342703191113,41.24258056777962,14.59251946798708,38.11002225160105,24.17840480369329,20.90698023353948,37.29911184551507,0,15.29334925139956
0,0,0,0,0,0,0,0,0,0,0,0
